area,bedrooms,bathrooms,location,house_age,parking,price,district,land_size,town
2000,4,4,Colombo,2,2,23500000.0,Colombo,6.0,Malabe
2500,7,4,Gampaha,36,4,23000000.0,Gampaha,20.0,Ragama
3250,5,3,Colombo,50,2,23500000.0,Colombo,7.0,Piliyandala
12000,3,1,Colombo,6,2,12000000.0,Colombo,6.5,Piliyandala
3000,4,2,Colombo,21,2,22000000.0,Colombo,15.4,Boralesgamuwa
3000,4,2,Colombo,1,2,22000000.0,Colombo,15.4,Piliyandala
2900,5,4,Colombo,48,2,36000000.0,Colombo,8.5,Piliyandala
2000,3,3,Ampara,6,2,3750000.0,Ampara,13.5,Kalmunai
4000,4,3,Colombo,20,2,56000000.0,Colombo,18.5,Piliyandala
5000,5,2,Gampaha,3,2,55920000.0,Gampaha,48.0,Kiribathgoda
2000,5,3,Colombo,22,2,63000000.0,Colombo,14.0,Battaramulla
1425,3,1,Gampaha,7,2,9900000.0,Gampaha,10.0,Negombo
1632,3,3,Colombo,39,2,18500000.0,Colombo,8.0,Piliyandala
1453,3,2,Colombo,49,2,14000000.0,Colombo,10.0,Piliyandala
2530,4,4,Colombo,6,2,25500000.0,Colombo,6.5,Piliyandala
3450,4,2,Gampaha,28,2,22000000.0,Gampaha,12.5,Kadawatha
6200,6,6,Colombo,11,3,120000000.0,Colombo,16.1,Talawatugoda
2000,4,3,Colombo,11,2,45000000.0,Colombo,10.0,Boralesgamuwa
4000,5,5,Colombo,10,2,52000000.0,Colombo,15.0,Maharagama
9000,5,5,Colombo,6,2,76000000.0,Colombo,19.5,Mount Lavinia
3500,4,4,Colombo,44,2,44000000.0,Colombo,7.7,Talawatugoda
2340,7,4,Colombo,4,4,30000000.0,Colombo,16.0,Kottawa
3800,5,3,Colombo,24,2,56000000.0,Colombo,6.06,Rajagiriya
2800,4,2,Colombo,37,2,38000000.0,Colombo,12.85,Athurugiriya
2800,5,7,Colombo,2,2,67500000.0,Colombo,17.5,Pannipitiya
500,2,1,Gampaha,1,1,7500000.0,Gampaha,10.0,Seeduwa
3000,4,4,Colombo,6,2,27000000.0,Colombo,20.0,Malabe
2800,4,3,Colombo,15,2,39500000.0,Colombo,10.0,Nugegoda
3500,6,4,Colombo,4,3,60000000.0,Colombo,10.0,Kohuwala
1400,3,2,Colombo,24,2,11000000.0,Colombo,10.0,Homagama
1500,3,1,Ratnapura,42,2,4350000.0,Ratnapura,10.0,Ratnapura City
3000,5,4,Colombo,49,2,45000000.0,Colombo,10.0,Kotte
2300,4,3,Gampaha,23,2,29000000.0,Gampaha,6.5,Kadawatha
1750,3,1,Colombo,7,2,48000000.0,Colombo,22.5,Kottawa
2500,4,1,Badulla,10,2,6500000.0,Badulla,12.0,Welimada
1200,2,1,Colombo,14,1,18000000.0,Colombo,6.0,Ratmalana
3150,4,3,Gampaha,8,2,26500000.0,Gampaha,10.5,Negombo
1450,2,1,Gampaha,8,1,15000000.0,Gampaha,10.5,Negombo
2200,4,3,Colombo,9,2,22500000.0,Colombo,6.3,Malabe
2500,5,3,Colombo,4,2,17500000.0,Colombo,10.0,Kottawa
2500,4,2,Gampaha,35,2,28500000.0,Gampaha,12.0,Wattala
1500,8,2,Gampaha,9,4,13500000.0,Gampaha,6.8,Kelaniya
2600,4,4,Colombo,14,2,29000000.0,Colombo,10.5,Athurugiriya
2200,4,3,Colombo,10,2,19000000.0,Colombo,10.0,Kesbewa
2800,4,4,Colombo,8,2,28000000.0,Colombo,10.0,Athurugiriya
2000,4,2,Colombo,26,2,20000000.0,Colombo,4.5,Boralesgamuwa
8000,8,4,Colombo,8,4,94800000.0,Colombo,31.6,Moratuwa
3000,4,4,Colombo,19,2,53000000.0,Colombo,16.0,Talawatugoda
1200,3,2,Colombo,10,2,23000000.0,Colombo,10.0,Boralesgamuwa
3000,6,4,Colombo,3,3,47500000.0,Colombo,10.0,Nugegoda
3050,5,4,Colombo,20,2,47000000.0,Colombo,11.7,Battaramulla
3000,5,4,Colombo,4,2,75000000.0,Colombo,9.15,Battaramulla
3000,4,4,Colombo,23,2,60000000.0,Colombo,15.0,Talawatugoda
2500,5,3,Colombo,1,2,17500000.0,Colombo,10.0,Kottawa
4300,4,4,Colombo,21,2,25000000.0,Colombo,11.0,Kaduwela
2900,4,3,Colombo,44,2,33000000.0,Colombo,8.0,Kottawa
3600,6,5,Colombo,4,3,33500000.0,Colombo,16.0,Kottawa
1461,3,1,Galle,38,2,15000000.0,Galle,12.0,Karapitiya
1800,5,3,Colombo,19,2,26500000.0,Colombo,9.15,Maharagama
2600,4,4,Colombo,25,2,23000000.0,Colombo,7.0,Malabe
3800,6,4,Colombo,4,3,29500000.0,Colombo,13.0,Kottawa
1800,4,4,Colombo,46,2,17500000.0,Colombo,7.5,Kottawa
3000,4,4,Colombo,12,2,36000000.0,Colombo,10.0,Malabe
4440,3,3,Colombo,41,2,320000000.0,Colombo,19.0,Colombo 7
3600,6,5,Colombo,18,3,33500000.0,Colombo,16.0,Kottawa
4000,6,4,Colombo,17,3,52500000.0,Colombo,8.0,Colombo 5
1550,3,2,Gampaha,3,2,17000000.0,Gampaha,11.0,Negombo
3150,4,3,Gampaha,2,2,26500000.0,Gampaha,10.5,Negombo
817,4,3,Colombo,7,2,6000000.0,Colombo,3.0,Colombo 15
2200,6,2,Colombo,44,3,41000000.0,Colombo,9.6,Maharagama
2524,5,4,Colombo,4,2,49500000.0,Colombo,10.0,Maharagama
2000,4,2,Colombo,2,2,16000000.0,Colombo,17.0,Godagama
2500,4,4,Colombo,11,2,23500000.0,Colombo,6.2,Malabe
2005,4,4,Colombo,9,2,21000000.0,Colombo,6.0,Athurugiriya
2067,5,4,Colombo,10,2,22000000.0,Colombo,6.0,Athurugiriya
4000,5,3,Colombo,45,2,190000000.0,Colombo,30.0,Colombo 6
2500,4,4,Colombo,7,2,25500000.0,Colombo,6.2,Piliyandala
1500,3,3,Colombo,16,2,17500000.0,Colombo,10.0,Piliyandala
2000,3,2,Gampaha,35,2,18000000.0,Gampaha,7.0,Kiribathgoda
2800,5,7,Colombo,37,2,64000000.0,Colombo,17.5,Talawatugoda
3500,5,5,Colombo,50,2,40000000.0,Colombo,11.0,Talawatugoda
1500,3,2,Colombo,1,2,14000000.0,Colombo,10.0,Piliyandala
1500,3,3,Colombo,16,2,14000000.0,Colombo,8.0,Piliyandala
1100,3,2,Colombo,11,2,14200000.0,Colombo,7.86,Malabe
1250,3,3,Colombo,22,2,16500000.0,Colombo,7.5,Malabe
1524,3,3,Colombo,5,2,14000000.0,Colombo,10.0,Piliyandala
3412,5,4,Colombo,25,2,34000000.0,Colombo,16.0,Kottawa
1542,3,3,Colombo,27,2,14000000.0,Colombo,8.0,Piliyandala
1500,3,3,Colombo,10,2,18500000.0,Colombo,7.5,Malabe
1900,3,3,Colombo,14,2,19000000.0,Colombo,11.4,Malabe
1542,3,2,Colombo,15,2,14000000.0,Colombo,8.0,Piliyandala
1542,3,2,Colombo,19,2,14000000.0,Colombo,10.0,Piliyandala
2541,3,3,Colombo,10,2,21500000.0,Colombo,9.5,Piliyandala
2000,5,2,Galle,3,2,7200000.0,Galle,20.0,Batapola
2591,4,3,Colombo,6,2,25500000.0,Colombo,7.5,Piliyandala
1500,3,2,Colombo,41,2,63000000.0,Colombo,7.0,Colombo 6
2300,3,3,Colombo,44,2,35000000.0,Colombo,6.0,Battaramulla
2000,3,2,Gampaha,14,2,19500000.0,Gampaha,12.5,Negombo
2100,5,2,Gampaha,31,2,11000000.0,Gampaha,10.0,Negombo
1390,3,1,Gampaha,39,2,9900000.0,Gampaha,10.0,Negombo
3150,4,3,Gampaha,50,2,26500000.0,Gampaha,10.5,Negombo
1610,3,2,Gampaha,7,2,20500000.0,Gampaha,10.0,Negombo
2400,3,1,Gampaha,17,2,15000000.0,Gampaha,22.0,Veyangoda
2965,4,4,Colombo,16,2,25500000.0,Colombo,7.5,Piliyandala
3142,4,4,Colombo,4,2,33500000.0,Colombo,10.0,Piliyandala
2986,4,4,Colombo,3,2,26000000.0,Colombo,7.5,Piliyandala
2874,4,4,Colombo,4,2,24800000.0,Colombo,6.0,Piliyandala
1000,2,1,Colombo,30,1,8800000.0,Colombo,2.25,Dehiwala
2896,4,4,Colombo,29,2,25500000.0,Colombo,6.0,Piliyandala
2900,6,4,Colombo,25,3,55000000.0,Colombo,8.1,Dehiwala
4000,3,2,Colombo,40,2,55000000.0,Colombo,13.5,Mount Lavinia
1500,4,2,Galle,8,2,11000000.0,Galle,34.0,Ambalangoda
4500,5,5,Kandy,8,2,85000000.0,Kandy,12.5,Kandy City
1560,3,2,Colombo,11,2,7500000.0,Colombo,3.2,Rajagiriya
1600,4,4,Colombo,10,2,14500000.0,Colombo,8.14,Maharagama
1300,6,2,Colombo,47,3,25000000.0,Colombo,7.5,Dehiwala
1800,3,2,Colombo,38,2,14500000.0,Colombo,9.7,Maharagama
3500,5,5,Colombo,6,2,85000000.0,Colombo,16.0,Battaramulla
2200,4,3,Colombo,2,2,26500000.0,Colombo,6.5,Malabe
3500,5,5,Colombo,18,2,40000000.0,Colombo,11.0,Talawatugoda
1500,2,2,Colombo,20,1,39500000.0,Colombo,12.0,Moratuwa
3000,4,4,Colombo,17,2,33000000.0,Colombo,8.0,Piliyandala
1800,3,2,Kalutara,40,2,22000000.0,Kalutara,11.85,Panadura
1600,3,2,Gampaha,14,2,20500000.0,Gampaha,10.0,Negombo
2880,4,3,Colombo,5,2,28500000.0,Colombo,8.5,Athurugiriya
3000,4,3,Gampaha,46,2,25000000.0,Gampaha,10.0,Negombo
2800,4,4,Colombo,32,2,28000000.0,Colombo,10.0,Malabe
3500,4,3,Gampaha,7,2,26500000.0,Gampaha,10.0,Negombo
2500,5,2,Colombo,29,2,19500000.0,Colombo,14.0,Piliyandala
2800,4,3,Colombo,17,2,27500000.0,Colombo,11.5,Malabe
2750,4,2,Gampaha,15,2,13000000.0,Gampaha,11.0,Negombo
2600,4,4,Colombo,30,2,29000000.0,Colombo,10.5,Malabe
3500,4,3,Gampaha,25,2,26500000.0,Gampaha,10.0,Negombo
3760,5,4,Colombo,9,2,58000000.0,Colombo,10.2,Nugegoda
1950,3,3,Colombo,10,2,19000000.0,Colombo,7.5,Kottawa
2200,4,3,Colombo,45,2,22500000.0,Colombo,6.3,Malabe
2460,4,3,Colombo,38,2,22500000.0,Colombo,8.0,Kottawa
3500,4,3,Gampaha,1,2,26500000.0,Gampaha,10.0,Negombo
3000,5,3,Colombo,25,2,75000000.0,Colombo,22.5,Malabe
1204,4,1,Matale,39,2,4500000.0,Matale,12.5,Matale City
2480,4,4,Colombo,7,2,26500000.0,Colombo,7.5,Pannipitiya
1400,3,2,Colombo,13,2,13500000.0,Colombo,10.0,Kottawa
1500,3,3,Colombo,3,2,17500000.0,Colombo,10.0,Piliyandala
2300,3,2,Kegalle,50,2,6500000.0,Kegalle,11.0,Mawanella
3500,5,4,Colombo,12,2,34500000.0,Colombo,7.5,Malabe
3870,4,4,Colombo,16,2,42500000.0,Colombo,10.1,Talawatugoda
2000,4,3,Colombo,37,2,23500000.0,Colombo,6.0,Malabe
900,3,1,Colombo,20,2,25000000.0,Colombo,25.0,Piliyandala
5000,5,5,Colombo,40,2,120000000.0,Colombo,95.0,Malabe
1200,2,1,Gampaha,12,1,3600000.0,Gampaha,6.5,Ganemulla
3000,4,4,Colombo,14,2,21000000.0,Colombo,8.0,Maharagama
1200,2,2,Colombo,4,1,11000000.0,Colombo,3.0,Angoda
3800,5,4,Colombo,18,2,47500000.0,Colombo,7.0,Kohuwala
2400,4,3,Gampaha,23,2,6900000.0,Gampaha,8.0,Wattala
3300,4,4,Colombo,1,2,55000000.0,Colombo,8.55,Dehiwala
5000,4,4,Colombo,29,2,140000000.0,Colombo,15.0,Nugegoda
1200,4,2,Gampaha,10,2,18000000.0,Gampaha,14.0,Ja-Ela
9000,6,7,Colombo,6,3,290000000.0,Colombo,30.0,Battaramulla
900,2,1,Kalutara,25,1,5200000.0,Kalutara,15.5,Horana
4800,6,5,Colombo,36,3,152000000.0,Colombo,18.0,Nawala
3000,5,3,Gampaha,4,2,27500000.0,Gampaha,5.2,Kelaniya
6000,5,4,Matara,30,2,42000000.0,Matara,12.5,Matara City
5000,4,3,Colombo,43,2,195000000.0,Colombo,20.0,Colombo 5
2122,5,3,Colombo,42,2,39500000.0,Colombo,7.75,Dehiwala
4000,4,4,Gampaha,50,2,27500000.0,Gampaha,20.0,Kadawatha
4500,4,3,Kandy,9,2,29000000.0,Kandy,11.0,Kandy City
1300,2,1,Gampaha,6,1,15000000.0,Gampaha,10.0,Negombo
3500,5,3,Colombo,31,2,159000000.0,Colombo,16.3,Colombo 5
3500,4,3,Colombo,41,2,100000000.0,Colombo,20.5,Nugegoda
2100,4,2,Colombo,17,2,7800000.0,Colombo,6.0,Angoda
1500,2,1,Colombo,25,1,6800000.0,Colombo,6.0,Kottawa
2100,4,2,Colombo,47,2,32000000.0,Colombo,10.0,Moratuwa
3150,4,3,Gampaha,7,2,26500000.0,Gampaha,10.5,Negombo
3200,4,4,Gampaha,20,2,65000000.0,Gampaha,54.0,Ragama
2000,4,2,Colombo,26,2,18500000.0,Colombo,14.0,Pannipitiya
1600,3,1,Kurunegala,2,2,16000000.0,Kurunegala,20.0,Kurunegala City
2000,3,2,Kandy,7,2,21000000.0,Kandy,9.0,Kandy City
1280,3,2,Kandy,6,2,7000000.0,Kandy,15.0,Peradeniya
800,3,2,Colombo,9,2,14500000.0,Colombo,5.3,Mount Lavinia
2352,4,3,Colombo,23,2,90000000.0,Colombo,14.2,Colombo 5
2200,5,3,Galle,26,2,20000000.0,Galle,20.35,Ambalangoda
2850,4,3,Colombo,46,2,49500000.0,Colombo,10.12,Malabe
3600,4,3,Colombo,25,2,36000000.0,Colombo,7.8,Malabe
4300,4,4,Colombo,18,2,25000000.0,Colombo,11.0,Malabe
2200,4,3,Colombo,46,2,23000000.0,Colombo,7.0,Athurugiriya
2600,4,3,Colombo,4,2,19000000.0,Colombo,18.2,Athurugiriya
4800,4,3,Colombo,12,2,25000000.0,Colombo,11.0,Kaduwela
1100,5,2,Colombo,35,2,26000000.0,Colombo,4.0,Mount Lavinia
2450,4,2,Gampaha,2,2,26500000.0,Gampaha,10.0,Kelaniya
1500,2,2,Colombo,30,1,39000000.0,Colombo,12.0,Moratuwa
2850,3,3,Gampaha,25,2,26500000.0,Gampaha,43.0,Negombo
3150,4,3,Gampaha,5,2,26500000.0,Gampaha,10.5,Negombo
4100,5,4,Colombo,37,2,28500000.0,Colombo,10.0,Kesbewa
2800,6,3,Colombo,30,3,30000000.0,Colombo,11.5,Malabe
3000,5,4,Colombo,35,2,75000000.0,Colombo,9.15,Battaramulla
3150,4,3,Gampaha,38,2,26500000.0,Gampaha,10.5,Negombo
3400,6,5,Colombo,45,3,29000000.0,Colombo,8.0,Moratuwa
3900,4,4,Colombo,14,2,49500000.0,Colombo,10.0,Battaramulla
4000,5,3,Colombo,43,2,65000000.0,Colombo,10.0,Battaramulla
2000,4,2,Colombo,40,2,28000000.0,Colombo,10.5,Battaramulla
8500,5,4,Gampaha,36,2,80000000.0,Gampaha,40.0,Ja-Ela
3900,4,4,Colombo,1,2,49500000.0,Colombo,10.0,Pannipitiya
1100,3,2,Colombo,2,2,14200000.0,Colombo,7.86,Malabe
2500,5,3,Colombo,7,2,22500000.0,Colombo,10.0,Malabe
5600,7,6,Kandy,3,4,60000000.0,Kandy,40.0,Peradeniya
1500,4,2,Colombo,19,2,14500000.0,Colombo,26.0,Kaduwela
1500,4,2,Colombo,41,2,14500000.0,Colombo,26.0,Hanwella
1200,3,1,Colombo,9,2,16500000.0,Colombo,15.5,Kottawa
1800,2,1,Gampaha,15,1,8500000.0,Gampaha,12.0,Negombo
650,3,1,Galle,49,2,3500000.0,Galle,30.0,Elpitiya
850,5,2,Colombo,48,2,30000000.0,Colombo,10.0,Mount Lavinia
2259,5,3,Colombo,49,2,16500000.0,Colombo,13.0,Piliyandala
1850,3,2,Colombo,5,2,47500000.0,Colombo,6.5,Nawala
800,3,2,Colombo,35,2,25000000.0,Colombo,10.5,Ratmalana
2400,4,4,Colombo,32,2,26000000.0,Colombo,10.5,Malabe
700,3,1,Colombo,3,2,10500000.0,Colombo,5.5,Mount Lavinia
1500,3,2,Colombo,45,2,26000000.0,Colombo,6.0,Dehiwala
2200,4,3,Colombo,1,2,26500000.0,Colombo,6.5,Malabe
1300,3,1,Gampaha,50,2,8000000.0,Gampaha,16.0,Negombo
2100,3,1,Kalutara,2,2,7500000.0,Kalutara,8.0,Panadura
4600,5,5,Colombo,4,2,165000000.0,Colombo,8.5,Colombo 5
1000,2,1,Hambantota,47,1,6000000.0,Hambantota,10.0,Ambalantota
3900,4,4,Colombo,2,2,49500000.0,Colombo,10.0,Talawatugoda
2000,3,2,Colombo,26,2,37000000.0,Colombo,17.5,Nugegoda
1500,5,2,Badulla,12,2,7000000.0,Badulla,20.0,Bandarawela
1085,3,2,Kandy,9,2,17500000.0,Kandy,8.08,Kandy City
1800,3,2,Colombo,9,2,18500000.0,Colombo,9.0,Kaduwela
2100,4,4,Gampaha,2,2,31500000.0,Gampaha,13.2,Negombo
1200,2,1,Gampaha,15,1,3600000.0,Gampaha,6.5,Ganemulla
3850,4,2,Colombo,10,2,33000000.0,Colombo,10.0,Piliyandala
1300,2,1,Gampaha,37,1,15000000.0,Gampaha,10.5,Negombo
1390,3,1,Gampaha,20,2,9900000.0,Gampaha,10.0,Negombo
3150,4,3,Gampaha,5,2,26500000.0,Gampaha,10.5,Negombo
3500,5,4,Colombo,5,2,55000000.0,Colombo,7.96,Mount Lavinia
3000,5,3,Colombo,36,2,40000000.0,Colombo,14.0,Kohuwala
2600,4,3,Colombo,6,2,25500000.0,Colombo,6.2,Piliyandala
3000,4,4,Colombo,7,2,36000000.0,Colombo,10.0,Malabe
1400,3,1,Colombo,5,2,13500000.0,Colombo,14.0,Piliyandala
1400,3,1,Colombo,12,2,13500000.0,Colombo,14.0,Piliyandala
2400,4,3,Colombo,4,2,26000000.0,Colombo,7.0,Piliyandala
2500,5,3,Colombo,4,2,40000000.0,Colombo,8.5,Dehiwala
3000,4,2,Gampaha,18,2,21000000.0,Gampaha,8.0,Wattala
1700,4,2,Colombo,43,2,20000000.0,Colombo,7.0,Angoda
3800,7,4,Colombo,16,4,27000000.0,Colombo,10.0,Malabe
1800,3,3,Colombo,41,2,23000000.0,Colombo,8.0,Piliyandala
2200,4,3,Colombo,44,2,22500000.0,Colombo,6.3,Malabe
2200,4,2,Colombo,41,2,24000000.0,Colombo,6.5,Nugegoda
4200,4,4,Colombo,46,2,49500000.0,Colombo,10.0,Talawatugoda
2300,5,3,Colombo,43,2,25000000.0,Colombo,10.0,Piliyandala
3200,4,4,Colombo,43,2,36000000.0,Colombo,10.0,Malabe
1250,3,2,Colombo,26,2,16500000.0,Colombo,7.5,Malabe
2500,4,3,Colombo,1,2,26500000.0,Colombo,6.5,Malabe
4500,5,4,Colombo,31,2,115000000.0,Colombo,22.0,Battaramulla
1200,4,1,Gampaha,31,2,20000000.0,Gampaha,7.8,Wattala
1400,2,1,Colombo,44,1,14500000.0,Colombo,7.0,Maharagama
4000,4,3,Colombo,16,2,55000000.0,Colombo,21.0,Battaramulla
4220,3,1,Matara,36,2,10800000.0,Matara,15.5,Matara City
2800,5,7,Colombo,7,2,64000000.0,Colombo,17.5,Talawatugoda
2800,4,4,Colombo,3,2,28000000.0,Colombo,10.0,Malabe
2600,4,4,Colombo,1,2,29000000.0,Colombo,10.0,Malabe
5173,3,1,Gampaha,25,2,13500000.0,Gampaha,19.4,Kadawatha
1907,3,1,Gampaha,42,2,6000000.0,Gampaha,7.0,Kadawatha
2500,5,3,Colombo,8,2,17500000.0,Colombo,10.0,Kottawa
4000,5,3,Colombo,39,2,66000000.0,Colombo,29.0,Malabe
3600,6,5,Colombo,5,3,33500000.0,Colombo,16.0,Kottawa
3500,5,4,Colombo,37,2,109150000.0,Colombo,59.0,Talawatugoda
4000,5,3,Colombo,9,2,66000000.0,Colombo,29.0,Battaramulla
2680,4,4,Colombo,49,2,27000000.0,Colombo,8.0,Kottawa
8712,4,3,Gampaha,1,2,26500000.0,Gampaha,3200.0,Kadawatha
2800,4,4,Colombo,24,2,28000000.0,Colombo,10.0,Athurugiriya
2750,5,3,Colombo,23,2,52500000.0,Colombo,12.2,Battaramulla
2000,3,3,Colombo,29,2,20500000.0,Colombo,6.5,Athurugiriya
1500,3,2,Colombo,47,2,16500000.0,Colombo,7.5,Athurugiriya
3800,4,4,Colombo,11,2,55000000.0,Colombo,12.2,Battaramulla
4000,5,5,Colombo,40,2,36000000.0,Colombo,6.0,Maharagama
3500,4,3,Gampaha,2,2,26500000.0,Gampaha,10.0,Negombo
2500,3,1,Gampaha,4,2,25000000.0,Gampaha,20.0,Negombo
3150,4,3,Gampaha,37,2,26500000.0,Gampaha,10.5,Negombo
1200,3,2,Colombo,7,2,9500000.0,Colombo,5.0,Boralesgamuwa
1500,3,3,Colombo,23,2,33000000.0,Colombo,6.0,Nugegoda
1200,3,3,Colombo,43,2,14500000.0,Colombo,6.0,Athurugiriya
2067,5,4,Colombo,8,2,22000000.0,Colombo,6.0,Athurugiriya
2750,4,2,Gampaha,4,2,13000000.0,Gampaha,11.0,Negombo
2500,5,7,Colombo,47,2,64000000.0,Colombo,17.5,Talawatugoda
4630,5,4,Colombo,44,2,65000000.0,Colombo,7.47,Kolonnawa
3000,4,3,Colombo,2,2,110000000.0,Colombo,50.0,Talawatugoda
1750,3,1,Gampaha,9,2,37800000.0,Gampaha,13.5,Negombo
3300,4,4,Colombo,4,2,44000000.0,Colombo,7.7,Talawatugoda
4000,4,4,Colombo,23,2,60000000.0,Colombo,15.0,Talawatugoda
3900,4,4,Colombo,46,2,49500000.0,Colombo,10.0,Talawatugoda
3000,4,4,Colombo,17,2,53000000.0,Colombo,16.0,Talawatugoda
2800,5,7,Colombo,5,2,64000000.0,Colombo,17.5,Talawatugoda
3500,5,5,Colombo,8,2,40000000.0,Colombo,11.0,Talawatugoda
2500,3,2,Gampaha,47,2,19000000.0,Gampaha,26.5,Negombo
2200,4,4,Colombo,32,2,23500000.0,Colombo,7.0,Malabe
1271,3,2,Colombo,12,2,26500000.0,Colombo,7.0,Malabe
1700,3,2,Colombo,12,2,16500000.0,Colombo,6.5,Angoda
1120,3,2,Colombo,47,2,17500000.0,Colombo,7.0,Athurugiriya
7100,7,6,Colombo,17,4,155000000.0,Colombo,27.0,Nugegoda
2005,4,4,Colombo,11,2,27500000.0,Colombo,11.5,Malabe
2200,4,3,Colombo,38,2,26500000.0,Colombo,6.5,Malabe
2500,5,4,Colombo,8,2,28500000.0,Colombo,7.7,Piliyandala
3000,4,3,Gampaha,11,2,25000000.0,Gampaha,10.0,Negombo
4500,5,4,Colombo,40,2,115000000.0,Colombo,22.0,Talawatugoda
1300,3,2,Colombo,25,2,18200000.0,Colombo,7.5,Malabe
1900,3,2,Colombo,43,2,19000000.0,Colombo,11.4,Malabe
1500,3,3,Colombo,45,2,18500000.0,Colombo,7.5,Malabe
3100,4,4,Colombo,8,2,36000000.0,Colombo,8.5,Piliyandala
1300,3,1,Colombo,10,2,9000000.0,Colombo,8.0,Angoda
1600,3,2,Gampaha,42,2,17000000.0,Gampaha,11.0,Negombo
1400,3,1,Gampaha,8,2,9900000.0,Gampaha,10.0,Negombo
2000,3,3,Gampaha,21,2,20500000.0,Gampaha,10.0,Negombo
3500,4,3,Gampaha,33,2,30000000.0,Gampaha,20.0,Negombo
2300,4,3,Colombo,11,2,33500000.0,Colombo,36.5,Talawatugoda
1300,2,1,Colombo,40,1,27500000.0,Colombo,10.0,Battaramulla
2100,4,4,Gampaha,33,2,31500000.0,Gampaha,13.2,Negombo
2200,4,3,Colombo,18,2,26000000.0,Colombo,7.0,Piliyandala
1500,4,1,Kandy,2,2,6500000.0,Kandy,12.0,Gampola
2500,4,4,Colombo,20,2,25500000.0,Colombo,6.2,Piliyandala
2500,4,4,Colombo,43,2,24800000.0,Colombo,6.2,Piliyandala
3000,5,4,Colombo,20,2,27000000.0,Colombo,6.5,Piliyandala
3000,4,4,Colombo,19,2,25500000.0,Colombo,7.0,Piliyandala
3000,3,3,Colombo,1,2,26000000.0,Colombo,10.5,Piliyandala
1250,3,2,Colombo,26,2,12800000.0,Colombo,6.5,Piliyandala
2500,4,4,Colombo,4,2,25500000.0,Colombo,6.2,Piliyandala
1542,3,3,Colombo,22,2,18500000.0,Colombo,8.0,Piliyandala
1500,3,3,Colombo,43,2,16000000.0,Colombo,9.5,Piliyandala
1800,3,3,Gampaha,9,2,11000000.0,Gampaha,13.0,Negombo
2560,3,3,Colombo,40,2,26500000.0,Colombo,10.0,Piliyandala
1500,3,3,Colombo,41,2,17500000.0,Colombo,8.0,Piliyandala
1500,3,2,Colombo,12,2,14000000.0,Colombo,8.0,Piliyandala
4000,5,4,Colombo,18,2,261000000.0,Colombo,18.0,Colombo 7
5300,4,6,Colombo,48,2,140000000.0,Colombo,24.5,Dehiwala
1550,3,2,Colombo,11,2,14000000.0,Colombo,10.0,Piliyandala
1550,3,3,Colombo,3,2,17500000.0,Colombo,12.0,Piliyandala
2865,4,4,Colombo,21,2,24000000.0,Colombo,8.0,Piliyandala
2996,5,4,Colombo,20,2,27000000.0,Colombo,10.0,Piliyandala
2875,3,3,Colombo,21,2,16000000.0,Colombo,10.0,Piliyandala
2875,4,4,Colombo,50,2,25500000.0,Colombo,6.0,Piliyandala
1652,3,3,Colombo,13,2,14000000.0,Colombo,8.0,Piliyandala
2865,3,3,Colombo,44,2,14000000.0,Colombo,8.0,Piliyandala
2965,4,4,Colombo,15,2,26000000.0,Colombo,7.0,Piliyandala
2986,4,4,Colombo,44,2,25500000.0,Colombo,6.0,Piliyandala
2986,4,4,Colombo,15,2,24800000.0,Colombo,6.0,Piliyandala
2986,4,4,Colombo,50,2,26000000.0,Colombo,7.5,Piliyandala
2986,4,4,Colombo,5,2,28000000.0,Colombo,10.0,Piliyandala
1542,3,2,Colombo,47,2,14000000.0,Colombo,10.0,Piliyandala
2875,4,5,Colombo,38,2,25500000.0,Colombo,7.0,Piliyandala
1099,3,2,Gampaha,15,2,10999999.0,Gampaha,5.0,Wattala
4100,4,5,Kandy,4,2,44500000.0,Kandy,10.0,Kandy City
3800,5,2,Colombo,49,2,80000000.0,Colombo,20.0,Ratmalana
2000,3,2,Kalutara,24,2,16000000.0,Kalutara,10.0,Panadura
1700,4,2,Colombo,47,2,20000000.0,Colombo,10.0,Ratmalana
2300,3,3,Colombo,12,2,16500000.0,Colombo,10.1,Talawatugoda
1800,4,1,Colombo,11,2,35500000.0,Colombo,58.0,Piliyandala
4500,4,4,Colombo,33,2,135000000.0,Colombo,14.5,Nugegoda
800,3,1,Colombo,5,2,7200000.0,Colombo,6.5,Piliyandala
3200,4,2,Gampaha,35,2,27500000.0,Gampaha,10.0,Ja-Ela
4500,5,4,Colombo,20,2,115000000.0,Colombo,22.0,Battaramulla
2500,4,2,Colombo,16,2,20000000.0,Colombo,12.0,Piliyandala
2900,5,4,Colombo,1,2,58000000.0,Colombo,8.5,Nawala
2000,3,3,Colombo,4,2,23500000.0,Colombo,7.0,Kottawa
1450,3,2,Colombo,9,2,15000000.0,Colombo,7.0,Kesbewa
1450,3,2,Colombo,8,2,15000000.0,Colombo,7.0,Kottawa
2900,4,3,Colombo,12,2,33000000.0,Colombo,8.0,Kottawa
800,2,1,Gampaha,21,1,4800000.0,Gampaha,23.0,Gampaha City
4000,8,7,Colombo,42,4,50000000.0,Colombo,8.8,Boralesgamuwa
800,2,2,Colombo,28,1,22500000.0,Colombo,4.0,Mount Lavinia
